RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
1,1,2,54,1,1,2,3,1,39,1,2259407
2,1,3,48,1,1,2,7,2,166,1,2784997
1,2,3,5,1,1,2,7,51,5,1,151466
1,1,2,17,1,1,2,3,1,17,1,1062943
1,1,3,44,1,1,2,4,1,27,1,1580568
2,2,1,36,1,1,2,2,2,36,1,2037982
1,1,3,12,1,1,2,5,1,12,1,724301
1,2,3,12,1,1,1,5,1,12,1,656676
1,1,3,35,1,1,2,5,1,37,1,2175395
1,2,3,51,1,1,2,5,1,51,1,3017649
2,1,3,1,1,1,2,6,3,554,1,16514
1,1,3,45,1,1,2,5,1,26,1,2574496
1,2,3,37,1,1,2,5,1,363,1,2138074
1,2,2,29,1,1,2,4,1,29,1,1668322
1,1,1,34,1,1,2,2,1,34,7,1881352
6,2,2,17,1,1,2,3,1,29,1,1035898
1,2,3,12,1,1,2,5,1,9,1,689334
1,1,4,6,1,1,2,9,1,6,1,323090
1,2,1,34,3,1,2,2,1,36,1,1813744
1,2,3,12,3,1,2,5,1,12,1,725074
1,1,4,23,1,1,2,9,1,6,1,3147653
9,2,1,42,1,1,1,2,68,42,1,2495113
8,2,4,53,2,1,2,9,67,78,4,3118256
1,1,4,4,1,1,2,8,1,4,1,90841
1,1,1,42,1,1,1,2,1,42,1,2460019
9,1,2,48,1,1,2,7,68,48,1,2833972
2,2,4,6,3,1,2,9,2,28,1,362471
1,2,2,27,1,1,2,4,1,27,1,1600010
1,1,3,12,1,1,2,5,1,12,1,752746
9,2,4,6,1,1,2,9,68,6,1,327310
9,1,3,22,1,2,2,7,1,22,1,1328056
1,1,2,18,1,1,2,3,1,18,1,1152286
1,2,2,20,1,1,2,4,1,20,1,1217540
8,1,4,6,1,1,2,9,67,6,1,329799
1,1,2,17,1,1,2,3,1,17,1,1081047
1,2,1,22,1,1,2,2,1,42,6,2503462
1,1,1,26,1,1,2,2,1,132,1,2520007
1,1,2,39,4,1,2,3,1,36,1,2240348
1,2,9,55,1,1,2,3,1,55,1,3189644
8,2,4,6,1,1,2,9,67,162,8,316081
1,1,2,35,1,1,2,4,1,6,1,1617205
1,1,1,23,4,1,2,1,1,42,1,1331054
1,1,2,2,1,1,2,4,41,27,1,1177451
1,2,3,48,1,1,2,7,1,48,1,2830040
1,1,1,45,3,1,2,1,1,36,1,615938
1,1,3,13,1,1,2,5,1,373,1,872119
1,2,3,45,1,1,2,5,1,45,1,2565848
2,2,1,34,1,1,2,2,2,34,1,1809596
1,1,2,26,5,1,2,3,1,26,1,1520108
1,1,1,34,1,1,2,2,1,36,1,1820615
1,1,4,35,1,1,2,8,1,42,1,1891601
1,2,4,53,1,2,2,9,1,6,1,3121815
1,2,3,48,1,1,2,7,1,5,1,2922993
2,1,2,17,1,1,2,3,2,163,1,1094551
1,2,2,27,1,2,2,4,1,27,1,1630464
9,2,3,21,4,1,2,6,1,39,1,1260589
4,1,1,34,1,1,2,2,67,36,1,1846572
1,2,3,51,1,1,1,5,1,51,1,3060792
1,2,4,27,1,1,2,4,1,27,1,1591856
1,1,1,36,1,1,1,2,1,36,1,1927739
1,1,4,8,4,1,2,8,1,8,1,599391
1,1,9,29,1,1,2,4,1,29,1,1681357
1,1,2,55,1,1,2,3,1,55,1,3195812
9,1,3,12,1,1,2,5,68,12,1,784698
8,2,3,45,1,2,2,5,67,45,1,2585579
9,1,4,6,1,1,2,9,68,6,1,390027
1,1,1,34,1,1,2,2,1,34,1,1825883
2,2,1,30,1,1,2,1,68,39,1,2559696
1,2,1,34,1,1,2,2,1,34,1,1847233
6,2,3,48,1,2,2,7,38,215,1,2872420
1,2,3,37,1,1,2,5,1,51,1,2145735
1,1,4,4,1,1,2,8,1,4,1,105415
8,1,3,37,1,1,1,5,67,37,1,2179085
1,1,3,51,1,1,2,5,1,51,1,3071594
2,1,3,1,1,1,2,6,53,1,1,33977
1,1,3,13,1,1,2,5,1,13,1,879821
1,2,2,18,1,1,2,3,1,18,8,1136055
1,2,4,6,1,1,2,9,45,6,1,299408
1,2,2,19,1,1,2,4,1,19,1,1200518
1,2,1,13,1,1,2,2,1,31,3,2543637
1,2,1,36,3,2,1,2,1,25,1,2070940
9,1,3,40,4,1,1,7,68,40,1,2359117
1,1,4,51,5,1,2,8,1,6,1,56213
1,1,4,53,1,1,2,9,1,51,1,3160630
7,1,1,23,2,2,2,1,1,25,1,1331524
2,1,2,51,1,1,2,5,2,11,1,3069955
1,2,4,41,1,1,1,9,1,53,1,2380749
1,2,4,41,1,1,1,9,1,6,1,2402021
1,1,1,42,1,1,2,2,1,34,1,2479119
8,2,4,6,3,1,1,9,67,6,1,326258
1,1,4,15,1,1,2,9,1,6,1,288829
1,2,1,42,2,1,2,2,1,42,1,2432055
9,1,3,13,1,1,2,5,68,13,1,910967
5,2,3,51,1,1,1,5,1,6,1,3070904
1,2,1,34,1,2,2,2,1,34,1,1825431
1,2,4,41,1,1,2,9,1,41,1,2398636
6,1,4,53,1,1,2,9,49,53,1,3143135
1,2,4,56,1,1,1,8,1,56,1,3243647
9,2,4,8,1,1,2,8,1,17,1,558646
6,2,3,21,1,1,2,6,44,21,1,1257202
1,1,3,12,1,1,2,5,1,36,1,678179
7,2,3,13,1,1,2,5,1,45,1,941460
1,2,2,39,1,1,2,3,1,39,1,2242714
9,1,2,39,1,1,1,3,1,154,1,2235015
1,2,3,51,1,1,2,5,1,36,1,3065521
2,2,3,21,1,1,2,6,2,17,1,1271024
1,2,2,18,1,1,1,3,1,18,1,1171340
1,1,1,34,1,1,2,2,1,34,1,1828774
1,1,4,6,4,1,2,9,1,6,1,218229
2,2,1,34,1,1,2,2,2,34,1,1817185
6,2,3,24,1,1,1,5,44,23,1,1358890
1,1,3,48,1,1,2,7,1,48,1,2779938
1,2,2,17,1,2,1,3,1,17,1,1074659
1,1,4,53,1,1,2,9,42,24,1,3122643
1,1,3,47,1,1,2,6,1,214,1,2670300
1,2,4,6,1,1,2,9,1,6,1,180108
1,2,2,46,1,1,2,4,1,46,1,2616460
1,1,3,48,1,1,2,7,58,48,1,2817005
1,1,3,12,1,1,1,5,1,12,1,654453
1,1,4,16,1,1,2,8,1,22,1,978757
1,2,3,37,2,1,2,5,1,37,1,2171139
6,1,4,6,1,1,2,9,58,6,1,288495
1,1,3,12,1,1,2,5,1,26,1,669715
2,1,2,39,1,1,1,3,2,39,7,2316313
9,1,2,17,1,2,2,3,68,36,1,984673
9,2,3,24,3,1,2,5,68,370,8,1402364
1,1,1,34,1,1,2,2,1,34,1,1847751
1,2,2,18,3,1,2,3,1,18,1,1142080
8,2,1,36,1,1,2,2,67,36,1,1953792
1,2,4,4,1,1,2,8,66,17,1,75801
9,1,2,27,4,2,2,4,68,27,1,1577129
1,1,2,27,1,1,2,4,1,27,1,1593158
2,1,3,13,1,2,2,5,2,13,1,880901
9,2,3,28,1,1,1,6,68,332,1,1655673
1,2,4,8,1,1,2,8,1,147,1,594707
1,2,4,6,1,1,2,9,1,6,1,406504
1,1,4,39,1,2,1,3,1,39,1,2269639
1,2,3,21,1,1,2,6,1,21,1,1253747
1,2,2,46,1,1,2,4,1,46,1,2623417
1,2,2,19,1,1,2,4,1,19,1,1184431
1,1,3,12,1,1,2,5,1,1,1,839666
1,1,1,36,1,1,2,2,20,36,1,2100060
1,1,1,26,1,1,2,3,1,127,1,1542999
2,2,3,12,1,1,2,5,2,12,5,662546
2,2,3,37,1,1,1,5,2,37,1,2175084
1,1,2,26,1,1,2,3,1,26,1,1548902
2,1,3,12,1,1,2,5,2,12,1,850801
1,1,3,37,1,1,1,5,1,6,1,2188403
9,1,4,6,1,1,1,9,68,6,1,526330
1,2,4,35,1,1,2,8,17,35,1,1897757
1,2,1,25,1,2,2,1,1,25,1,1434396
9,2,1,36,1,1,2,2,68,36,1,2102759
9,1,4,8,1,1,2,8,68,8,1,556469
5,2,1,42,1,1,2,2,1,42,1,2541536
9,2,2,17,2,2,2,3,68,42,1,1062294
9,2,1,2,1,1,2,5,68,51,3,3050292
1,1,2,46,1,1,2,4,1,46,1,2622720
1,1,2,18,1,1,1,3,1,18,1,1170878
1,1,3,12,1,1,2,5,1,25,3,707521
1,2,3,22,1,1,2,7,1,22,1,1324182
1,2,3,13,3,1,2,5,21,242,6,856879
1,1,1,20,1,1,2,4,1,20,1,1215170
9,1,3,45,1,1,2,5,68,45,1,2615315
1,1,3,48,1,1,2,7,1,48,1,2814442
1,1,3,12,1,1,1,5,1,39,7,676211
1,1,4,41,3,1,2,9,1,239,4,2389300
3,1,2,46,1,1,2,4,14,46,1,2622451
2,2,4,6,1,1,2,9,2,6,1,377521
2,2,1,36,1,1,2,2,2,36,1,1975092
1,1,3,48,1,2,2,7,1,213,1,2722146
1,2,2,27,1,1,2,4,1,38,1,1621690
1,2,1,25,1,1,2,1,1,25,1,1439309
1,1,1,42,1,1,2,2,1,42,1,2430693
8,2,1,34,1,1,2,2,67,34,1,1827951
2,2,2,17,1,1,2,3,2,17,1,998983
1,2,2,26,1,1,2,3,1,26,1,1563347
1,2,4,8,1,1,2,8,1,8,1,597054
1,2,1,34,1,1,2,2,1,34,1,1813317
1,1,1,34,1,1,1,2,1,20,1,2533177
8,1,4,4,1,1,2,8,67,24,1,62946
1,1,3,5,2,1,2,7,1,5,1,138758
9,1,4,53,1,1,2,9,68,53,1,3151309
1,2,3,37,5,1,2,5,1,47,1,2171720
2,1,3,48,1,1,1,7,2,48,1,2746681
2,1,3,45,1,1,2,5,2,45,1,2581257
1,1,4,53,1,1,2,9,1,53,1,3094037
1,2,1,42,1,1,2,2,1,42,1,2494820
9,2,3,48,2,2,2,7,12,48,1,2874701
9,2,3,32,1,1,2,5,68,25,1,2596506
2,1,3,48,1,1,2,7,67,48,1,2737503
1,1,1,33,1,2,1,1,1,25,1,1793678
1,2,2,18,1,1,2,3,1,18,1,1168154
1,1,3,15,1,1,2,5,1,51,1,3068176
9,1,2,55,3,1,2,3,68,55,2,3196917
1,2,3,5,1,1,1,7,1,5,1,138803
1,1,4,41,1,1,1,9,1,46,1,2422002
8,2,9,72,2,1,2,0,34,72,2,3249895
1,1,3,1,1,1,2,6,1,42,1,42334
6,1,3,53,1,1,2,9,1,53,1,3109703
8,1,3,15,1,1,2,5,1,37,1,2144234
1,1,1,54,1,1,2,5,1,39,1,3169509
1,1,4,6,1,2,2,9,1,6,1,420271
1,2,4,16,1,1,2,8,1,16,1,972341
8,1,1,8,1,1,2,2,67,36,1,1928625
8,1,4,53,1,1,2,9,67,53,1,3140055
1,2,3,5,1,1,2,7,1,6,1,146032
1,2,2,40,1,1,1,7,1,40,1,2352105
2,1,1,36,1,1,2,2,2,34,1,1923827
1,1,2,27,1,1,2,4,1,27,1,1582548
9,1,4,4,1,1,2,8,68,6,1,125172
1,2,2,29,1,1,2,4,1,29,1,1715297
6,2,4,41,1,1,2,9,43,41,1,2409013
1,2,2,55,1,1,2,3,1,120,1,3217687
1,2,2,55,1,2,2,3,1,55,1,3193901
9,2,2,17,1,1,2,3,68,17,1,1014253
1,2,4,1,1,1,2,6,1,19,1,27277
1,2,4,49,1,1,2,8,62,49,1,2971247
8,2,3,48,1,1,2,7,67,48,1,2794326
8,1,1,36,1,1,2,2,15,36,1,2026326
1,1,4,53,1,1,2,9,1,53,1,3085984
1,2,2,17,1,1,2,3,1,48,1,1106671
1,2,4,4,1,1,2,8,1,30,1,128983
1,2,3,48,1,1,2,7,10,17,1,2699512
2,1,3,13,1,1,2,5,2,13,1,940354
9,1,4,17,1,1,2,9,68,6,1,260953
1,2,2,39,1,1,1,3,1,18,1,1175835
1,1,2,20,1,1,2,4,43,20,1,1220365
8,2,4,4,1,1,2,8,67,4,1,60190
2,1,1,42,1,1,2,2,31,42,6,2425557
1,1,2,39,1,1,2,3,1,21,1,2287584
1,1,9,72,2,1,2,0,1,72,2,3264804
9,2,1,23,1,1,2,1,68,48,1,1328183
2,1,3,13,1,1,2,5,2,42,1,870188
1,2,2,39,1,1,1,3,1,39,1,2273228
4,2,4,6,1,1,2,9,1,6,1,446620
1,1,2,20,1,1,2,4,1,20,1,1212248
1,1,1,9,1,1,2,1,1,48,1,623655
1,2,3,37,1,1,2,5,1,37,1,2211910
2,1,3,22,1,1,2,7,2,22,1,1285367
1,2,3,37,1,1,2,5,1,37,1,2144048
1,2,4,6,1,1,2,9,1,6,1,518254
1,2,4,49,1,1,2,8,31,51,1,2980306
9,1,3,28,1,2,2,6,68,28,1,1646647
1,2,4,6,1,2,2,9,1,6,1,416210
1,2,2,39,1,1,2,3,1,30,1,2302785
9,1,4,53,1,1,2,9,68,53,1,3085083
1,2,3,48,1,1,2,7,1,48,1,2855790
2,1,1,36,1,1,2,2,2,45,1,1916969
8,2,3,48,1,1,2,7,68,48,1,2913796
1,2,3,47,1,1,1,6,1,47,1,2683390
2,1,3,51,3,1,2,5,31,36,1,2998441
1,1,2,38,1,1,2,4,1,38,1,2219356
1,2,9,47,1,1,2,6,1,47,1,2651745
2,2,4,6,1,1,2,9,2,6,1,205138
2,1,3,22,5,1,2,7,2,22,1,1326227
1,2,3,12,1,1,1,5,1,12,1,793338
1,2,4,37,1,1,2,9,1,36,1,3152230
4,1,3,24,1,1,2,5,2,24,1,1371232
1,1,4,4,1,1,2,8,1,16,1,93006
1,2,2,18,1,2,2,3,1,329,1,1168748
1,2,3,20,1,1,2,8,5,42,1,1758679
1,1,4,6,1,1,2,9,1,6,1,454852
9,2,4,8,5,1,2,8,68,8,1,567828
1,1,4,53,1,1,2,9,1,16,1,3108213
1,1,3,51,1,2,2,5,1,51,1,3068641
1,1,3,54,1,1,2,5,1,42,1,3166691
1,2,3,37,1,1,2,5,1,36,1,2208492
1,2,4,6,1,1,2,9,1,6,1,262088
1,1,1,44,1,1,2,2,1,36,1,2084431
2,1,3,37,1,1,2,5,1,39,5,2146953
1,2,4,49,1,1,2,8,1,49,1,2978440
9,1,3,5,1,2,1,7,68,5,1,133447
1,1,1,36,1,1,2,2,1,55,1,2085176
3,2,3,12,1,1,2,5,1,26,1,662023
5,1,2,18,1,1,2,3,1,18,1,1123266
2,1,3,22,1,1,1,7,2,22,1,1318021
9,1,2,46,1,1,2,4,68,72,2,2623394
1,2,2,26,1,1,2,3,1,451,1,1572400
3,2,3,21,1,1,2,6,2,21,1,1254986
3,1,4,6,1,2,2,9,16,6,1,407646
1,1,1,25,1,1,2,1,1,36,1,1409136
1,1,4,53,1,1,2,9,1,41,1,3118709
1,1,4,27,1,1,2,4,1,27,1,1587231
2,2,3,37,1,1,1,5,2,37,1,2114407
1,1,3,54,2,1,2,5,1,28,1,3175262
1,1,2,39,1,1,2,3,1,51,1,2226959
1,2,3,24,1,1,2,5,1,24,1,1351731
2,2,1,36,1,1,2,2,2,36,1,2073891
9,1,4,6,1,1,1,9,9,6,1,167501
1,1,2,17,1,1,2,3,1,11,2,1031103
1,1,4,6,1,1,2,9,50,26,1,483962
1,1,2,28,1,1,2,4,1,27,1,1717133
7,2,1,42,1,1,2,2,1,42,1,2549701
1,1,2,17,1,1,2,3,1,17,7,1106970
1,2,9,25,1,1,2,1,1,25,2,1468168
1,1,3,12,1,1,1,5,1,12,1,664502
8,2,4,6,1,1,2,9,67,6,3,519911
6,2,1,34,1,2,1,2,2,34,1,1801323
1,1,2,39,1,1,2,3,1,39,1,2279504
1,1,2,39,1,2,2,3,1,51,1,2226066
1,1,1,42,1,1,2,2,1,42,1,2497814
9,1,1,25,5,1,1,1,68,25,1,1435848
9,2,1,36,2,2,1,2,68,72,2,2023245
1,2,3,45,1,1,1,6,1,47,1,2660535
1,1,2,55,1,1,2,3,1,39,6,3181342
1,1,4,34,2,1,2,9,1,53,4,3157848
1,1,1,34,1,1,2,2,1,421,5,1887132
9,2,2,17,5,1,2,3,68,17,4,1064507
1,1,4,16,1,1,2,8,1,16,1,978390
8,2,3,12,1,1,2,5,67,12,1,775219
2,1,4,6,1,1,2,9,19,6,1,370012
1,1,2,39,1,1,2,3,1,39,1,2272289
2,1,4,6,3,1,1,9,2,22,1,364987
1,2,3,8,4,1,2,5,1,12,1,659389
1,1,2,39,1,1,2,3,1,39,1,2325385
1,2,3,21,1,1,2,6,1,21,1,1279241
1,1,3,29,1,1,2,4,33,29,1,1694894
8,2,3,12,1,2,2,5,67,12,1,712170
1,2,2,29,1,1,2,4,1,29,1,1675117
1,1,4,6,1,1,2,9,53,6,1,286621
1,1,3,24,1,1,2,5,1,12,1,1385201
1,2,3,13,1,1,2,5,1,13,3,905644
1,1,2,39,1,1,1,3,1,39,1,2310428
1,2,4,53,1,1,2,9,1,53,1,3155472
1,1,2,41,1,1,2,3,1,4,1,2291598
1,1,1,36,1,1,2,2,1,339,1,1974788
1,2,2,17,1,1,2,3,1,17,1,1058651
1,2,3,13,1,1,2,5,1,13,1,912927
1,2,4,4,1,1,2,8,1,6,1,104600
1,1,4,41,1,1,2,9,1,6,1,2394478
1,1,3,37,1,1,2,5,1,36,1,2152898
9,2,1,25,2,1,2,1,68,72,2,1453821
1,2,4,30,2,1,2,8,1,30,1,602006
1,2,2,33,1,1,2,2,1,36,1,1955941
2,2,3,27,1,1,2,6,2,1,1,26450
1,2,3,48,2,1,2,7,1,25,1,2872647
1,2,4,37,1,1,2,5,1,37,1,2210719
1,1,4,6,1,1,2,9,43,6,1,266121
1,1,1,36,1,1,2,2,1,36,1,1939210
2,1,2,18,1,1,2,3,2,18,1,1144298
1,1,4,4,1,2,1,8,1,4,1,71530
1,2,1,23,1,1,2,1,1,44,1,2554860
1,2,4,53,1,1,1,9,1,53,1,3135441
1,1,4,53,1,1,2,9,19,169,1,3091752
9,2,3,51,5,1,2,5,68,51,1,3023846
1,2,3,13,1,1,2,5,1,34,3,937681
9,1,2,31,1,1,2,4,1,31,1,1747070
1,1,1,42,1,1,2,2,1,42,1,2497199
6,1,3,48,1,1,2,7,1,48,1,2813227
1,1,1,54,1,1,2,2,1,5,1,2546721
1,2,4,6,1,1,2,9,1,6,1,438141
1,2,2,24,1,1,1,5,1,10,1,1387777
1,2,2,55,1,1,2,3,1,41,1,3198209
1,1,2,55,2,1,1,3,1,55,1,3219883
1,1,2,39,1,1,1,3,1,39,1,2226939
9,2,4,53,1,2,2,9,68,53,1,3098691
2,2,4,6,1,1,1,9,2,48,1,246789
8,2,2,29,3,1,1,4,67,29,1,1668153
1,2,1,34,1,1,1,2,1,36,1,1840051
1,2,3,48,1,1,2,7,3,48,1,2786585
1,1,3,37,1,1,2,5,1,37,1,2155465
1,1,4,37,1,1,2,5,1,36,1,2207106
1,2,3,12,1,1,2,5,1,42,1,721827
9,1,3,51,1,1,2,5,68,41,1,2999456
6,1,4,8,1,1,2,8,1,27,1,601189
1,2,4,53,1,1,2,9,1,53,1,3120939
2,1,3,28,1,1,1,6,2,17,1,1649417
1,2,4,6,1,1,1,9,1,6,1,160874
1,1,3,12,1,1,1,5,1,12,1,651852
1,2,9,47,1,1,1,6,1,47,1,2692858
1,1,3,45,1,1,2,5,1,45,1,2575728
1,1,3,13,1,1,2,5,34,26,1,855184
1,2,3,6,1,1,2,9,1,32,1,535838
1,2,3,5,2,1,2,7,1,5,1,138486
1,2,4,41,1,1,2,9,1,16,1,2406544
1,2,3,12,2,1,2,5,1,249,1,680250
8,1,4,16,1,1,2,8,50,16,4,970420
1,2,1,36,4,1,2,2,1,36,1,2011664
1,1,3,54,1,1,2,5,1,54,1,3167004
1,2,4,6,1,1,2,9,1,37,1,221775
1,2,4,6,1,1,2,9,1,6,1,283491
1,2,4,6,1,1,2,9,1,6,1,323313
9,1,4,6,1,1,2,9,68,6,1,523598
1,2,3,5,1,1,1,7,1,5,1,144638
1,2,1,5,1,1,2,7,1,47,1,148548
1,1,3,51,1,1,2,5,1,51,1,3010406
2,2,3,13,1,1,2,5,2,13,1,878807
8,1,2,26,1,1,2,3,67,17,1,1500616
1,2,2,50,1,1,2,4,1,29,1,1688859
1,2,2,18,1,1,2,3,1,27,1,1116417
2,2,2,28,3,1,1,3,2,1,1,1479138
1,1,3,16,1,1,2,7,1,28,1,131827
1,1,4,27,1,2,2,4,1,42,1,1606308
1,2,3,22,1,1,2,7,1,22,1,1301418
1,2,1,25,1,1,2,1,1,31,1,1475906
9,2,4,6,1,1,2,9,68,6,1,231152
9,2,3,5,1,1,2,7,68,5,1,137389
1,2,4,4,1,1,2,8,1,4,1,110878
2,2,4,6,1,1,2,9,2,40,1,412644
1,1,1,33,1,1,2,1,1,25,1,1785493
5,1,4,4,1,1,2,8,37,4,1,57458
1,2,4,6,1,1,1,9,1,6,1,544505
1,2,3,9,1,1,2,5,1,25,1,696950
1,2,1,25,1,1,2,1,1,25,1,1466266
1,1,4,6,1,1,2,9,52,32,1,516306
6,2,4,6,1,1,2,9,1,6,5,268126
2,2,3,1,1,2,2,6,2,1,1,40256
1,1,2,27,1,2,2,4,1,27,1,1602964
1,1,4,4,1,1,2,8,1,55,1,124384
1,2,3,40,1,1,2,7,1,53,1,2371095
4,1,1,9,1,1,2,1,1,45,1,622823
1,2,4,30,1,1,2,8,1,30,1,1728846
1,1,4,6,1,1,2,9,1,27,1,223197
1,1,4,6,1,2,2,9,1,6,1,174186
1,1,2,29,1,1,2,4,1,29,1,1680640
9,2,4,49,1,1,2,8,68,6,1,2977966
2,2,3,48,1,1,2,7,1,56,1,2901801
2,2,3,22,1,2,2,7,1,22,1,1316529
1,1,1,36,1,1,2,2,1,34,1,1960122
1,1,4,26,1,1,2,3,1,26,1,1499304
8,2,9,72,2,1,2,0,67,72,2,3267879
8,1,2,18,1,1,2,3,67,4,5,2252182
2,1,2,17,1,1,1,3,40,17,1,1038287
1,1,3,47,1,1,2,6,1,47,1,2673025
1,1,3,21,1,1,2,6,1,21,1,1255291
1,1,2,39,1,1,2,3,1,39,1,2330517
1,1,4,53,1,1,2,9,1,30,1,3135243
1,1,3,13,1,1,1,5,1,13,8,856948
1,2,3,21,3,1,2,6,1,21,1,1243124
1,2,2,39,1,1,2,3,1,36,1,2316927
1,2,3,48,1,1,2,7,1,55,5,2813694
1,1,2,8,1,1,2,8,1,8,1,584969
1,1,3,21,1,1,2,6,1,21,1,1266027
3,1,2,55,1,1,2,3,11,55,1,3191887
1,2,9,48,1,1,2,7,1,48,1,2763249
1,2,3,12,1,1,2,5,1,51,6,690695
9,2,4,6,1,1,2,9,68,6,1,189767
8,2,4,32,1,1,2,8,59,32,1,1775634
1,1,2,27,1,1,2,4,1,27,1,1601960
9,1,3,48,1,1,2,7,68,40,1,2753921
1,1,3,37,1,1,2,5,15,11,1,2211292
1,1,2,18,1,1,2,3,1,18,1,1115953
8,1,2,17,1,1,2,3,68,17,1,1077741
2,2,4,6,2,2,2,9,7,22,1,498111
8,2,3,28,1,1,2,6,1,28,1,1650526
1,2,3,28,1,1,2,6,1,28,7,1636376
1,2,1,36,1,1,1,2,1,36,1,1942325
2,1,4,53,1,1,2,9,2,8,1,3148549
1,2,2,26,1,1,1,3,68,26,1,1489763
1,2,2,48,1,1,2,7,1,48,1,2749302
1,1,2,17,1,1,2,3,1,17,1,1084125
7,2,3,37,1,1,2,5,1,37,1,2111901
1,2,2,39,1,1,2,3,3,39,1,2278546
1,1,2,18,1,1,1,3,1,18,1,1129148
2,2,2,17,1,1,2,3,2,17,1,982668
2,1,3,12,1,1,2,5,2,39,1,808112
1,1,4,49,1,1,1,8,1,49,1,2987827
1,1,3,51,1,1,2,5,1,51,3,3054194
1,2,2,39,1,1,2,3,1,28,1,2231555
1,1,2,26,3,1,2,3,1,26,1,1533166
1,2,3,13,1,1,2,5,1,12,1,927876
1,2,4,32,1,1,2,8,1,36,1,1755754
8,2,3,48,2,1,1,7,67,72,2,2895046
1,2,3,13,1,1,2,5,1,42,1,859354
1,1,4,8,1,1,2,8,1,8,1,586745
1,2,4,4,1,1,2,8,34,9,1,118222
1,1,2,15,1,1,2,3,1,39,1,2310945
6,1,2,29,1,1,2,4,48,310,1,1697088
6,1,2,55,1,1,2,3,1,12,1,3193110
1,1,4,72,1,1,2,0,1,36,2,3257483
8,1,4,6,1,1,2,9,67,6,1,204670
1,1,2,19,1,1,1,4,1,19,1,1182890
7,1,2,39,1,1,2,3,1,39,1,2340979
1,2,1,42,3,1,2,2,1,42,1,2521938
1,1,4,4,1,1,1,8,1,18,4,112160
1,1,3,48,1,1,2,7,1,5,1,2929048
2,2,3,48,1,1,2,7,2,22,1,2877793
9,2,3,12,1,1,1,5,68,26,1,702631
9,1,4,35,1,2,2,8,68,35,5,1895223
9,2,2,39,1,1,1,3,68,39,1,2250736
1,1,3,12,1,1,2,5,1,12,1,728457
1,1,4,53,5,1,2,9,1,53,1,3132781
6,1,3,37,1,1,2,5,45,12,1,2202826
1,2,3,48,1,1,2,7,1,40,1,2904617
1,1,3,51,1,1,2,5,1,31,1,3001618
1,1,1,53,1,2,2,2,1,25,1,1911937
1,2,3,48,1,1,2,7,1,48,1,2882026
1,1,1,42,1,1,1,2,1,42,1,2537007
1,1,2,53,1,1,2,3,29,26,1,1487676
9,2,3,48,1,1,2,7,68,48,1,2826486
2,2,3,47,1,2,2,6,2,47,1,2631838
1,2,2,27,1,1,2,4,1,27,1,1586578
1,2,2,23,1,1,1,1,1,42,1,1332208
1,2,2,17,1,1,2,3,1,17,1,1030822
5,1,2,39,1,1,2,3,1,39,5,2235428
9,1,4,6,1,1,2,9,68,6,1,519286
1,2,4,6,1,1,2,9,1,6,1,477513
1,1,1,34,1,1,2,2,1,461,1,1822444
1,2,3,37,1,1,2,5,1,37,1,2146357
1,1,2,39,1,1,2,3,1,39,1,2230727
2,1,3,13,1,1,2,5,2,200,1,922280
1,1,2,55,1,1,2,3,1,338,7,3208301
1,2,2,26,1,1,2,3,1,29,1,1516270
1,2,4,6,1,1,2,9,1,36,1,384614
1,1,2,38,1,1,2,4,1,38,1,2219286
1,2,2,26,1,1,2,3,1,34,1,1508032
8,2,4,6,1,1,2,9,67,6,1,323207
1,2,1,34,1,1,2,2,29,34,1,1852001
1,2,3,13,1,1,2,5,1,13,1,866609
1,2,3,12,5,1,1,5,1,12,1,656276
1,2,2,26,1,1,2,3,1,26,1,1530077
2,1,3,1,1,1,2,6,42,1,1,24962
1,1,4,53,1,1,2,9,1,4,7,3136026
6,2,1,36,1,1,2,2,43,36,1,1983772
1,2,4,6,1,2,2,9,1,6,1,462917
1,2,3,13,1,1,2,5,1,26,1,892688
1,2,3,48,1,1,1,7,1,48,1,2885684
1,2,1,42,1,1,1,2,1,42,1,2464296
5,1,1,42,1,2,2,2,1,37,1,2521084
8,2,4,6,1,1,2,9,67,6,1,459716
1,1,3,48,1,1,1,7,1,48,1,2696228
1,2,3,12,1,2,2,5,1,41,1,806686
1,2,1,25,1,1,2,1,1,39,5,1443229
1,2,3,51,1,1,2,5,1,13,1,891273
1,2,3,48,1,1,2,7,1,48,1,2756330
8,1,4,48,1,1,2,7,1,21,1,2746167
1,1,3,51,2,1,2,5,1,24,1,3039804
2,1,4,6,3,2,2,9,2,48,1,358549
2,2,1,34,1,1,1,2,2,42,1,1853024
1,1,4,53,1,1,1,9,1,56,1,3121069
1,2,3,45,1,1,2,5,1,205,8,2607811
1,1,2,39,1,1,2,3,1,39,1,2342380
1,1,3,51,1,1,2,5,1,34,1,3040391
1,2,2,17,1,1,2,3,1,17,1,992548
1,2,3,25,1,1,2,5,1,54,1,3174104
2,1,1,42,1,1,2,2,2,42,1,2492095
8,1,4,6,1,1,2,9,67,6,1,224476
1,1,2,26,1,1,2,3,1,26,6,1575144
1,2,2,39,1,1,2,3,34,39,1,2237122
2,2,2,26,1,1,2,3,2,26,1,1484762
9,1,4,53,1,1,2,9,68,28,1,3120300
9,2,2,20,1,1,2,4,68,26,1,1212939
