Checking Status,Duration,Credit Amount,Present Employment Tenure,Installment Rate,Residence Tenure,Age,Existing credit,Job type,Number of dependents,Has phone,Foreign,target,Credit History_A31,Credit History_A32,Credit History_A33,Credit History_A34,Purpose_A41,Purpose_A410,Purpose_A42,Purpose_A43,Purpose_A44,Purpose_A45,Purpose_A46,Purpose_A48,Purpose_A49,Savings Status_A62,Savings Status_A63,Savings Status_A64,Savings Status_A65,Sex/Marital status_A92,Sex/Marital status_A93,Sex/Marital status_A94,Guarantors_A102,Guarantors_A103,Property_A122,Property_A123,Property_A124,Other installment plans_A142,Other installment plans_A143,Rent or own housing_A152,Rent or own housing_A153
0.0,36,3446,4.0,4,2,42,1,2.0,2,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
1.0,18,3001,3.0,2,4,40,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3.0,36,3079,2.0,4,4,36,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
3.0,18,6070,4.0,3,4,33,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3.0,10,2146,1.0,1,3,23,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3.0,60,13756,4.0,2,4,63,1,3.0,1,1.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1.0,60,14782,4.0,3,4,60,2,3.0,1,1.0,0.0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0.0,48,7685,3.0,2,4,37,1,2.0,1,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
3.0,18,2320,0.0,2,3,34,2,2.0,1,0.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3.0,7,846,4.0,3,4,36,1,2.0,1,0.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True
1.0,36,14318,4.0,4,2,57,1,3.0,1,1.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
3.0,6,362,2.0,4,4,52,2,1.0,1,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
0.0,20,2212,3.0,4,4,39,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
1.0,18,12976,0.0,3,4,38,1,3.0,1,1.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
3.0,22,1283,3.0,4,4,25,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
2.0,12,1330,1.0,4,1,26,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
3.0,30,4272,2.0,2,2,26,2,1.0,1,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
3.0,18,2238,2.0,2,1,25,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
3.0,18,1126,1.0,4,2,21,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
1.0,18,7374,0.0,4,4,40,2,3.0,1,1.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,15,2326,2.0,2,4,27,1,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3.0,9,1449,3.0,3,2,27,2,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
3.0,18,1820,2.0,2,2,30,1,3.0,1,1.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
1.0,12,983,1.0,1,4,19,1,1.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.0,36,3249,3.0,2,4,39,1,3.0,2,1.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.0,6,1957,3.0,1,4,31,1,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
3.0,9,2406,0.0,2,3,31,1,3.0,1,0.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
1.0,39,11760,3.0,2,3,32,1,2.0,1,1.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.0,12,2578,0.0,3,4,55,1,3.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0.0,36,2348,2.0,3,2,46,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
1.0,12,1223,4.0,1,1,46,2,2.0,1,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.0,24,1516,2.0,4,1,43,2,1.0,1,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
3.0,18,1473,1.0,3,4,39,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1.0,18,1887,2.0,4,4,28,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3.0,24,8648,1.0,2,2,27,2,2.0,1,1.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3.0,14,802,2.0,4,2,27,2,1.0,1,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
1.0,18,2899,4.0,4,4,43,1,2.0,2,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
1.0,24,2039,1.0,1,1,22,1,2.0,1,1.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
3.0,24,2197,3.0,4,4,43,2,2.0,2,1.0,0.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
0.0,15,1053,1.0,4,2,27,1,2.0,1,0.0,1.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3.0,24,3235,4.0,3,2,26,1,3.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2.0,12,939,3.0,4,2,28,3,2.0,1,1.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1.0,24,1967,4.0,4,4,20,1,2.0,1,1.0,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
3.0,33,7253,3.0,3,2,35,2,3.0,1,1.0,0.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3.0,12,2292,0.0,4,2,42,2,3.0,1,1.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
3.0,10,1597,2.0,3,2,40,1,1.0,2,0.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.0,24,1381,2.0,4,2,35,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False
3.0,36,5842,4.0,2,2,35,2,2.0,2,1.0,0.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
0.0,12,2579,1.0,4,1,33,1,1.0,2,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
0.0,18,8471,2.0,1,2,23,2,2.0,1,1.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
3.0,21,2782,3.0,1,2,31,1,3.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1.0,18,1042,2.0,4,2,33,1,2.0,1,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False
3.0,15,3186,3.0,2,3,20,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1.0,12,2028,2.0,4,2,30,1,2.0,1,0.0,0.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
1.0,12,958,3.0,2,3,47,2,1.0,2,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
3.0,21,1591,3.0,4,3,34,2,3.0,1,0.0,0.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1.0,12,2762,4.0,1,2,25,1,2.0,1,1.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1.0,18,2779,2.0,1,3,21,1,2.0,1,1.0,0.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3.0,28,2743,4.0,4,2,29,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3.0,18,1149,2.0,4,3,46,2,2.0,1,0.0,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
3.0,9,1313,4.0,1,4,20,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0.0,18,1190,0.0,2,4,55,3,0.0,2,0.0,0.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
3.0,5,3448,3.0,1,4,74,1,1.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1.0,24,11328,2.0,2,3,29,2,3.0,1,1.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0.0,6,1872,0.0,4,4,36,3,3.0,1,1.0,0.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
3.0,24,2058,2.0,4,2,33,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.0,9,2136,2.0,3,2,25,1,2.0,1,0.0,0.0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1.0,12,1484,2.0,2,1,25,1,2.0,1,1.0,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
3.0,6,660,3.0,2,4,23,1,1.0,1,0.0,0.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3.0,24,1287,4.0,4,4,37,2,2.0,1,1.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
0.0,42,3394,0.0,4,4,65,2,0.0,1,0.0,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
2.0,12,609,1.0,4,1,26,1,0.0,1,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
