RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID,REGION_dirty,ST_dirty,CIT_dirty,NATIVITY_dirty,RAC1P_dirty,RAC2P_dirty,POBP_dirty,WAOB_dirty
1,2,2,19,1,1,2,4,1,19,1,1183571,,,,,,,,
1,1,3,22,1,1,2,7,1,22,1,1290714,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2893169,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2282040,,,,2,,,,
1,2,3,51,1,1,2,5,1,21,1,3036004,,,,,,,,
1,2,2,17,1,1,2,3,1,29,1,1069680,,,,,,14,,
1,1,4,49,1,1,2,8,1,10,1,2965793,,,,,,,,
1,1,2,27,1,1,2,4,1,19,1,1586125,,,,,,,,
1,2,4,41,1,1,2,9,1,32,1,2416717,,,,,,,,
1,2,3,13,1,1,2,5,1,13,1,916416,,,,,,,,
9,2,3,51,1,1,2,5,68,24,1,2996678,,,,,,,,
3,1,3,37,1,1,1,5,28,6,1,2201265,,,,,,29,,
6,1,1,25,1,1,2,1,55,25,1,1426784,,,,,,,,
1,1,4,6,1,1,2,9,1,13,1,185532,,,,,,,,
1,1,1,34,1,1,2,2,1,34,1,1815349,,,,,,,,
1,2,1,33,1,1,2,1,1,25,1,1787545,,,,,,,,
1,1,3,12,1,1,2,5,1,37,1,757831,,,,,,,,
8,1,2,39,1,1,2,3,67,39,1,2284484,,,,,,,,
1,2,2,20,1,1,2,4,1,20,1,1236140,,,,,,,,
1,1,4,6,1,1,2,9,1,26,1,230293,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2824286,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1693002,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3202954,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,1929658,,29,,,,,,
1,1,3,24,1,1,2,5,1,24,1,1368662,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2988405,,,2,,,,,
1,2,4,41,1,1,2,9,1,54,1,2394946,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2092597,,,,,,,,
2,2,3,48,1,1,2,7,2,22,1,2780384,,,,,,,,
1,2,3,40,1,1,2,7,1,40,1,2354067,,,,,,,,
1,2,4,49,1,1,2,8,1,6,1,2985387,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2841167,1,,,,,,,
9,1,3,48,1,1,2,7,68,6,1,2907856,,,,,,,,
1,1,3,21,1,1,2,6,1,21,1,1245930,4,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2166600,,,,,,,,
1,1,4,4,1,1,2,8,1,4,1,80983,,,,,,,,
1,2,1,34,1,1,2,2,1,34,1,1880607,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1550496,,39,,,,,136,
1,1,3,1,1,1,2,6,1,1,1,29840,,,,,,,,
2,2,3,22,1,1,2,7,2,22,1,1327882,,,,,,,,
9,2,2,39,1,1,2,3,68,39,1,2317776,,,,,,40,,
1,2,4,8,1,1,2,8,1,8,1,583456,,,,,,,,
1,2,2,39,1,1,1,3,1,39,1,2271148,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,316341,,,,,,,,
1,1,3,48,1,1,1,7,1,48,1,2933401,,,2,,,,,
9,2,3,48,1,1,2,7,68,48,1,2861567,,,,,,,,
2,2,3,28,1,1,2,6,2,28,1,1644490,,,,,,,,
1,1,1,42,1,1,1,2,1,42,1,2443753,,,5,,,,,
1,2,3,37,1,1,2,5,1,42,1,2176168,,,,,,,,5
1,1,3,37,1,1,2,5,1,37,1,2164571,,,,,,,,
2,1,3,37,1,1,2,5,2,37,1,2116691,,,,,,,,
1,2,4,6,1,1,1,9,1,8,1,326286,,,,,,,,
1,1,3,45,1,1,2,5,1,45,1,2578989,,,,,,,226,
1,2,4,6,1,1,2,9,1,48,1,342565,,,,,,,,
1,2,4,53,1,1,2,9,1,16,1,3131772,,,,,,,,3
1,2,3,54,1,1,2,5,1,54,1,3169705,,,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1324547,,,,,,,,
1,1,3,21,1,1,2,6,1,39,1,1248811,,,,,,,,5
2,1,3,22,1,1,1,7,2,22,1,1294581,,,,,,,,
1,1,2,18,1,1,1,3,1,18,1,1113061,,,,,,,,
1,1,3,51,1,1,2,5,1,36,1,3074209,,,,,,,,
1,2,3,48,1,1,2,7,1,53,1,2767243,,,,,,,,
6,1,4,6,1,1,2,9,43,6,1,212963,,49,,,,,,
2,2,2,17,1,1,2,3,2,17,1,1077786,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,923573,,,,,,,,
1,2,2,17,1,1,2,3,1,42,1,1038976,,,,,,,,
1,1,4,41,1,1,2,9,1,41,1,2387029,,28,,,5,,,
1,1,3,45,1,1,2,5,1,45,1,2614557,,,,,,,,
1,2,2,17,1,1,2,3,1,26,1,1090607,,,,,,,,
1,2,3,48,1,1,2,7,1,22,1,2774977,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2142403,,,,2,,,,
2,2,2,17,1,1,2,3,2,17,1,993710,,,,,,,,
1,1,3,47,1,1,2,6,1,47,1,2642894,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1034683,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,658070,,,,,,,,
5,1,1,36,1,1,2,2,29,36,1,1927134,,,,,,,,
1,1,3,13,1,1,2,5,1,9,1,930658,,,,,,,,
1,2,1,44,1,1,2,1,1,44,1,2562309,,,,,,,,
1,1,3,5,1,1,1,7,1,5,1,142804,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1167867,,,,,,,,
1,1,3,47,1,1,2,6,1,47,1,2629851,,,,,,,,
1,2,3,45,1,1,1,5,1,36,1,2609948,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1523453,4,,,,,,,
9,2,3,48,1,1,2,7,68,34,1,2767700,,,,,,,,
1,1,3,12,1,1,2,5,1,36,1,680198,,,,,,,,
1,2,3,12,1,1,2,5,1,26,1,719766,,,,,3,,,
2,1,4,6,1,1,1,9,2,6,1,170786,,,,,,,,
1,1,4,16,1,1,2,8,1,6,1,966027,,,,,,,,
1,2,1,36,1,1,2,2,1,34,1,2019408,,,,,,,,
1,2,1,34,1,1,2,2,1,36,1,1855409,,,,,,,,
3,2,3,40,1,1,2,7,28,29,1,2378623,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,160782,,,,,,,,
1,1,3,48,1,1,1,7,1,26,1,2712966,,,,,,,,
9,2,1,9,2,1,2,1,68,72,2,606804,,,,,,2,,
1,2,3,1,1,1,2,6,1,1,1,10251,,,4,,,,,
9,1,4,6,1,1,2,9,68,6,1,529116,,,,,,,,
2,1,2,17,1,1,2,3,2,17,1,1091914,,,,,,,,
1,2,1,23,1,1,2,1,1,34,1,1332545,,,,,,,248,
1,2,2,29,1,1,2,4,1,29,1,1684349,3,,,,,,,
9,1,4,53,1,1,2,9,68,6,1,3152607,9,,,,,,,
9,1,3,51,1,1,2,5,68,51,1,3032873,,,3,,,,,
1,2,1,44,1,1,2,1,1,25,1,2556095,,23,,,,,,
1,1,3,48,1,1,2,7,1,34,1,2864358,,29,,,,,,
8,1,4,6,1,1,2,9,67,6,1,165400,,,,,,,,4
9,2,3,37,1,1,2,5,68,37,1,2192071,,,,,,,,
1,2,1,34,1,1,2,2,1,34,1,1864822,,,,,,,,
1,1,1,9,1,1,1,1,1,9,1,630228,,,,,,,,
2,1,3,13,1,1,2,5,2,36,1,907416,,,,,,,,
1,1,1,36,1,1,1,2,1,36,1,2076335,,,,,,,,
1,1,3,12,1,1,2,5,1,24,1,758796,,,,,,,,
1,1,1,50,1,1,1,1,1,25,1,2989691,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1129372,,,,,,,,
1,1,3,13,1,1,2,5,1,36,1,857724,,,,,,,,
2,1,2,29,1,1,2,4,2,12,1,1684323,,,,,,,,
1,2,4,4,1,1,2,8,1,31,1,119603,,,,,,,,
1,1,4,30,1,1,2,8,1,30,1,1728054,,,,,,,,
1,1,4,16,1,1,2,8,1,16,1,974169,,,,,,,,
1,1,3,21,2,1,2,6,1,72,2,1253026,,,,,5,,,
9,2,3,51,1,1,2,5,68,51,1,3080688,,,,2,,,,
2,1,3,28,1,1,1,6,2,28,1,1650518,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1146444,,,,,,,,
1,2,2,26,1,1,2,3,1,6,1,1484402,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2106271,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2778510,,,,,,,,
9,2,1,34,1,1,2,2,68,34,1,1888333,,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1670793,,,,,,,,
3,1,4,35,1,1,1,8,17,35,1,1904722,,,,,,,136,
1,1,4,32,1,1,2,8,1,37,1,1763623,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2922081,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,190614,,,,,,,,
2,2,3,47,1,1,2,6,2,47,1,2692582,,,,,,,,
1,1,4,41,1,1,2,9,1,41,1,2394253,,,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1323427,,,4,,,,,
2,1,3,45,1,1,1,5,2,45,1,2568737,,,,,,,,
1,1,4,6,1,1,2,9,1,39,1,519016,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2873623,,,,,,,,
1,2,4,6,1,1,1,9,1,6,1,163911,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2973203,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2068406,,,,,,,,
1,2,2,27,1,1,2,4,1,38,1,1587418,,,,,3,,,
1,1,3,48,1,1,1,7,1,12,1,2914067,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2953380,,,,,,,,
1,2,3,37,1,1,2,5,1,12,1,2214361,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1492526,,,,,,,117,
1,1,1,42,1,1,2,2,1,42,1,2486103,,56,,,5,,,
1,1,3,1,1,1,1,6,1,22,1,47159,9,,,,,,,
1,1,3,12,1,1,2,5,1,48,1,816636,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,848457,,,,,,,,
2,1,3,12,1,1,2,5,2,12,1,657256,,,,,3,,,
1,1,3,51,1,1,2,5,1,28,1,3004953,,,,,,,,
1,2,4,53,1,1,2,9,1,48,1,3090606,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2948387,,,,,,,,
1,2,1,25,1,1,2,1,1,25,1,1436488,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1707863,,,,,,,,
1,1,4,6,3,1,2,9,1,154,5,398861,,,,,,,,
1,1,3,45,1,1,2,5,1,42,1,2571798,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,261016,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2491010,,,,,,,,
1,1,3,1,1,1,1,6,1,42,1,36105,,,,,,,132,
2,1,3,51,1,1,2,5,2,36,1,2997980,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2731109,,,,,,,,
1,1,3,12,1,1,2,5,1,54,1,662871,,,,,,,,
1,1,3,37,1,1,2,5,1,36,1,2124097,,,,,,,,
1,2,3,1,1,1,1,6,1,1,1,32188,,,,,,,,
1,2,1,34,1,1,2,2,1,36,1,1854012,,,4,,,,,
2,2,9,72,2,1,1,0,2,72,2,3266249,,,,,,,,
1,2,2,27,1,1,2,4,1,55,1,1629313,,,,,,,,
1,2,3,51,1,1,2,5,1,39,1,2996868,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,1968661,,,,,,,26,
1,2,1,34,1,1,2,2,1,9,1,1823356,,,,,,,,
2,2,3,13,1,1,2,5,2,13,1,881231,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,938213,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,518684,,72,,,,,,
1,1,3,37,1,1,2,5,1,54,1,2166413,,,,,,24,,
1,2,4,6,1,1,2,9,1,17,1,188295,,,,,5,,,
2,2,3,47,1,1,2,6,2,47,1,2648042,,,5,,,,,
1,2,1,42,1,1,2,2,1,42,1,2529782,,,,,,,,
1,1,3,47,1,1,2,6,1,47,1,2626355,,,,,,,,
2,2,3,22,1,1,2,7,2,22,1,1288930,,,,,,,,
1,1,3,12,1,1,2,5,1,26,1,834036,,41,,,,,,
9,1,2,18,1,1,1,3,68,18,1,1117277,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1509663,,,,,,,,
1,1,3,21,1,1,1,6,1,21,1,1254932,4,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,292051,,,,,,,,
9,2,4,6,1,1,1,9,68,53,1,160736,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2321425,,,3,,,,,
1,1,1,36,1,1,1,2,1,36,1,1939660,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1554462,,,,,,,,2
1,1,3,21,1,1,2,6,1,18,1,1271706,,,,,,,313,
1,1,3,47,1,1,2,6,1,47,1,2668369,,,,,,,,
1,2,4,4,1,1,2,8,1,18,1,70849,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1154381,,,,,,,,
8,1,4,6,1,1,1,9,67,35,1,199302,,,,,,,,
8,2,3,12,1,1,2,5,67,48,1,742711,,,,,,,,
1,2,4,4,1,1,2,8,1,27,1,118505,,,,,,,,
1,2,3,12,1,1,2,5,1,18,1,693107,,,,,,,,
1,2,2,26,1,1,1,3,1,4,1,1494140,,,,,,5,,
1,1,2,27,1,1,2,4,1,46,1,1603989,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1060699,,,,,,,,
1,2,2,17,1,1,1,3,1,17,1,1007874,,,,,,,,
2,2,3,24,1,1,1,5,2,11,1,1395672,,,,,,,,
6,1,4,15,1,1,2,9,59,15,1,951682,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2105705,,,,,,,,
1,2,2,18,1,1,2,3,1,36,1,1109324,,,,,,,,
1,2,4,53,1,1,2,9,1,53,1,3144527,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2444829,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,1984286,,,,,,,,
1,1,3,12,1,1,1,5,1,6,1,716533,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2976085,,,,,,,,
2,2,3,12,1,1,2,5,2,12,1,722364,,,,,,,,
1,2,3,47,1,1,2,6,1,47,1,2691212,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,934357,,,,,,,,
1,1,2,17,1,1,2,3,1,12,1,1047411,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1541639,,,,,,,,
2,2,3,51,1,1,2,5,2,51,1,3021969,,,,,4,,,
1,1,4,8,1,1,2,8,1,8,1,602627,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2742193,,,,,,,,
1,1,3,51,1,1,2,5,1,10,1,3024748,,,,,,,,
1,1,2,19,1,1,2,4,1,19,1,1192302,,,5,,,,,
1,2,3,5,1,1,2,7,1,5,1,137217,,,,,,,,
1,1,4,35,1,1,2,8,1,48,1,1901051,,,,,8,,,
1,2,3,13,1,1,2,5,1,12,1,924203,,,,,,60,,
1,2,4,6,1,1,1,9,1,6,1,473678,,,,,,,,
2,1,3,45,1,1,2,5,2,45,1,2590198,,,,,,,,
5,2,4,6,1,1,2,9,29,6,1,451142,,,,,,,,
9,1,1,36,1,1,2,2,68,36,1,2079935,,,,2,,,,
1,1,2,39,1,1,2,3,1,39,1,2298514,3,,,,,,44,
2,1,4,6,1,1,1,9,2,6,1,159945,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1649789,,,,,,,,
2,2,3,13,1,1,2,5,2,13,1,926279,,,,,,,,2
2,2,3,28,1,1,1,6,2,28,1,1641429,,,,,,,,
1,1,4,4,1,1,2,8,1,27,1,63107,,,,,7,,,
9,2,3,12,1,1,2,5,68,12,1,655684,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1633225,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,929547,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2159707,1,,,,,,,
1,2,2,29,1,1,1,4,1,29,1,1662366,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2502194,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1073655,,,,,,,,
9,2,2,17,1,1,2,3,68,8,1,1052134,,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1691421,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2497295,,,,,,,,
1,2,3,1,1,1,2,6,1,1,1,4742,,,,,,,,
1,2,1,25,1,1,1,1,1,25,1,1469254,,,,,,,,
1,2,3,5,1,1,2,7,1,5,1,149259,,,,,5,,,
1,1,4,8,1,1,1,8,1,8,1,554410,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3234079,,,,,,,,
1,2,4,4,1,1,2,8,1,17,1,105996,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,433726,,,,2,,,,
1,1,1,34,1,1,1,2,1,34,1,1812663,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2423708,,,,,,,,
1,2,1,34,1,1,2,2,1,36,1,1865404,,,,,,,,
1,2,4,4,1,1,1,8,1,4,1,112407,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,828219,,,,,9,,,
8,2,4,6,3,1,2,9,67,303,3,180912,,,,,,,,
9,1,1,50,1,1,2,1,68,36,1,2992740,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,380679,,,,,,,,
1,2,2,20,1,1,2,4,1,29,1,1211170,,,,,,,,
1,1,3,12,1,1,2,5,1,25,1,811601,,,,,,,,
1,1,1,33,1,1,1,1,1,25,1,1795176,,,,,,49,,
9,1,3,12,1,1,2,5,68,12,1,818881,,,,,,,,
1,1,3,28,1,1,2,6,1,28,1,1651637,,,,,,2,,
8,1,3,48,1,1,2,7,67,48,1,2894862,,,5,,9,,301,
1,2,3,37,1,1,2,5,1,37,1,2174147,,,,,,,,
9,2,3,21,1,1,2,6,68,6,1,1243132,,,,,,,,
1,2,1,34,1,1,2,2,1,34,1,1887326,,,,,3,,,
1,2,1,42,1,1,1,2,1,42,1,2459854,,,,,,,,
1,1,3,12,1,1,1,5,1,51,1,745417,9,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1134118,,,,,,,,
1,2,4,8,1,1,2,8,1,44,1,562262,,,,,,,,
1,1,4,53,1,1,2,9,1,6,1,3142055,,,,,,,,
1,1,1,42,1,1,2,2,1,36,1,2462818,,,,,,,,
1,2,4,41,1,1,1,9,1,18,1,2381598,,,,,,,453,
2,2,1,44,1,1,2,1,2,44,1,2555752,,,,,5,,,
8,2,2,29,1,1,2,4,67,29,1,1703041,,13,,,,,,
1,2,3,45,1,1,2,5,1,45,1,2611011,,,,,,,,
1,1,3,48,1,1,2,7,1,5,1,2800626,,,,,,,,
1,2,3,5,1,1,2,7,1,5,1,146949,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,830749,,,,,,,,
8,2,9,72,2,1,2,0,67,72,2,3270539,,,,,,,,
1,2,4,53,1,1,2,9,1,53,1,3109650,,,,,7,,,
1,2,3,37,1,1,2,5,1,37,1,2167433,,,,,,,,
1,2,2,46,1,1,2,4,1,46,1,2616927,,48,,,,54,,
1,1,4,6,1,1,2,9,1,6,1,199226,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2159620,,,,,,,,
3,2,3,40,1,1,2,7,9,20,1,2380408,,,,,,,,
1,2,4,8,1,1,2,8,1,50,1,570117,,10,,,,,416,
1,1,1,23,1,1,2,1,1,23,1,1329899,,,,,,,,
1,1,1,36,1,1,1,2,1,36,1,2017851,,,,,,,,
1,2,9,72,2,1,2,0,1,72,2,3251795,,,,,,32,,
1,2,4,6,1,1,2,9,1,6,1,369791,,,,,,33,,
9,2,4,6,1,1,2,9,68,6,1,302514,,,,,,11,,
1,1,3,51,1,1,2,5,1,51,1,3013990,,,,,,,,
1,1,4,8,1,1,2,8,1,8,1,550345,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1544870,,,,,,,,
1,2,1,36,1,1,1,2,1,36,1,1914554,,,,,,,,
1,1,1,36,1,1,2,2,1,6,1,2062518,,,,,,,,
1,2,3,45,1,1,2,5,1,45,1,2586742,,,,,,,,
1,2,2,29,1,1,2,4,1,31,1,1662720,,,,,,,,
9,1,4,6,1,1,1,9,68,6,1,412568,,,,,,,,
2,2,3,28,1,1,1,6,2,28,1,1637390,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2056100,2,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3195677,,,,,,,,
1,2,4,30,1,1,2,8,1,32,1,1732144,,,,,,,,
1,1,3,24,1,1,2,5,1,24,1,1401980,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2085366,,,,,,,,
1,2,3,12,1,1,2,5,1,24,1,739930,,,,,,,,
1,2,1,34,1,1,1,2,1,34,1,1801660,,,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2896581,,,,,,,,
9,2,2,17,1,1,2,3,68,54,1,988368,,,,,,,,
8,2,3,48,1,1,2,7,67,48,1,2734089,,,,2,,,,
9,2,4,4,1,1,2,8,68,4,1,77795,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2025732,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,662304,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1684393,,,,,,37,,
1,2,2,26,1,1,2,3,1,8,1,1570529,,,,,,,301,
2,1,3,45,1,1,2,5,2,19,1,2568567,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1506555,,,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2699478,,,,,8,,,
2,2,1,36,1,1,2,2,2,36,1,1971753,,,,,,,,
2,1,3,21,1,1,2,6,2,21,1,1264541,,,,,,,,
2,1,3,51,1,1,2,5,2,36,1,3078671,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2039526,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1635708,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1484968,,,,,,,,
1,2,2,18,1,1,1,3,1,18,1,1168038,,,,,,,,
1,1,3,37,1,1,2,5,1,42,1,2178205,,,,2,,,165,
6,2,4,6,1,1,2,9,49,27,1,184519,,,,,,,,
1,1,4,53,1,1,2,9,1,53,1,3158266,,,,,,,,
2,2,2,17,1,1,2,3,2,17,1,1046556,,,5,,,,,
1,1,2,39,1,1,2,3,1,36,1,2309290,,,,,,,,
9,2,2,17,1,1,2,3,68,17,1,1059387,,30,,,,,,
1,1,1,36,1,1,2,2,1,36,1,1924167,,,,,,,,
1,1,2,55,1,1,2,3,1,26,1,3228462,,,,,,53,,
9,1,4,35,1,1,2,8,68,35,1,1906335,,,,,,,,
9,2,3,12,1,1,2,5,68,12,1,765979,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3220707,,,,,,,,
8,1,3,5,1,1,2,7,67,5,1,149936,,,,,,,,
1,1,3,47,1,1,1,6,1,36,1,2648806,,,,,,,,6
9,2,3,47,1,1,2,6,68,22,1,2635016,,,,,,,,
9,1,2,29,1,1,2,4,68,29,1,1672458,,,,,,,,
1,2,3,12,1,1,1,5,1,42,1,723482,,,,,,,,
9,2,4,8,1,1,2,8,68,6,1,586915,,,,,,,,
2,1,3,13,1,1,2,5,2,13,1,907716,,,,,,,,
2,1,3,37,1,1,2,5,2,51,1,2115725,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1587506,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2340435,,,,,,64,,
1,2,2,31,1,1,2,4,1,31,1,1746617,,53,,,,,,
1,1,3,51,1,1,2,5,1,48,1,3048865,,,,,,,,
1,1,2,19,1,1,2,4,1,19,1,1193879,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2918711,,,4,2,,,,
1,1,2,17,1,1,2,3,1,17,1,1054391,,,,,,,,
1,2,4,6,1,1,2,9,1,36,1,234364,,,,,,,,
1,2,4,49,1,1,2,8,1,49,1,2957810,,29,,2,5,,,
9,2,1,9,1,1,2,1,68,9,1,623232,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2905037,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2316920,,,2,,,,,
1,1,1,34,1,1,2,2,1,34,1,1812029,,,,,,,,
1,1,1,9,1,1,2,1,1,9,1,609510,,,,,,,,
8,2,3,48,1,1,1,7,67,48,1,2924247,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,338114,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3225371,,,,,,,,
9,1,9,72,2,1,2,0,68,72,2,3248434,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,696764,,,,,,,,
1,1,3,24,1,1,2,5,1,24,1,1347897,,38,,,,,,
1,1,4,2,1,1,1,9,1,2,1,54668,,,,,,,,
1,1,1,34,1,1,2,2,1,34,1,1843516,2,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2054322,,,,,,,,
9,2,4,8,1,1,2,8,68,8,1,565557,,,,,,,,
6,1,3,22,1,1,2,7,38,13,1,1294183,,,,,,,310,
1,2,3,48,1,1,2,7,1,48,1,2929282,,,,,,,,
3,1,4,6,1,1,1,9,16,6,1,464115,,,,,,,,4
1,2,4,4,1,1,2,8,1,4,1,64770,,,,,,,,
1,2,3,48,1,1,2,7,1,40,1,2795259,,,,,,,,
1,2,2,46,1,1,2,4,1,46,1,2616418,,,,,,,,
1,1,1,34,1,1,2,2,1,34,1,1825950,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1152349,1,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1113077,,40,,,,,,
9,1,1,9,1,1,2,1,68,9,1,628732,,,,,,,,
1,1,9,72,1,1,2,0,1,36,1,3256186,,,,,,,,
1,1,4,4,1,1,2,8,1,6,1,56570,,,,,,,,
1,2,2,29,1,1,2,4,1,53,1,1691398,,,,,,,,
6,1,4,6,1,1,2,9,43,6,1,458261,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1079425,,,,,,,,6
1,1,3,48,1,1,2,7,1,42,1,2729408,,,,,,,,
1,2,2,38,1,1,2,4,1,38,1,2217330,9,,,,,,,
1,1,4,41,1,1,2,9,1,41,1,2390409,,,,,,,,
1,1,2,29,1,1,2,4,1,5,1,1668670,,,,,,,,
9,2,2,39,1,1,2,3,68,39,1,2330003,3,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,275621,,,,,,,,
1,1,3,5,1,1,2,7,1,5,1,140242,,,,,,,,
2,1,3,22,1,1,2,7,2,22,1,1299260,,,,,,,,
1,1,3,47,1,1,2,6,1,1,1,2675284,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,495237,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1429111,,,,,,,,5
1,2,2,39,1,1,2,3,1,39,1,2314975,,,,,,,48,
1,1,2,29,1,1,2,4,1,20,1,1695707,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2844952,,,,,8,,,
2,2,3,24,1,1,2,5,2,24,1,1393980,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2907134,,,,,,,,
1,2,2,19,1,1,2,4,1,19,1,1179602,,,,,,,,
1,2,1,42,1,1,1,2,1,42,1,2510788,,,,,,,,
1,1,2,26,1,1,1,3,1,26,1,1571053,,18,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1576300,,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1672656,,,,,,,,
1,1,2,17,1,1,2,3,1,48,1,1048590,,,,,,,,
2,1,3,1,1,1,2,6,2,1,1,10403,,,,,,,,
1,1,3,12,1,1,2,5,1,42,1,793027,,,,,,,,
